drug1,drug2,similarity_score
CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(=O)O,COC1=C(C=C2C(=C1)SC(=N2)C3=C(NN=C3N)C4=CC=CO4)F,0.04351364864035363
CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(=O)O,C[N+]1=C(N(C=C1)COCC#C)CN=O,0.0560387495270458
CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(=O)O,CC(C)C1=CC=C(C=C1)NC(=O)C2=NC(=CC=C2)N3CCC4=NC(=NC=C4C3)CS,0.06778461419569222
CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(=O)O,CC1=CC(=NC=C1)NC(=O)CC2=CC=C(C=C2)OC,0.08316315149950344
CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(=O)O,C1CCN(CC1)S(=O)(=O)C2=CC(=C(C=C2)Cl)NC(=O)CN3C(=O)C4=CC=CC=C4S3(=O)=O,0.08799671808158846
CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(=O)O,CNC(=O)C1=C(C=C(C=C1)C2=NC=CN=C2C3CCN(CC3)C4=NC5=CC=CC=C5C=C4)F,0.06012801937234081
CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(=O)O,CCN(CC)CCOC(=O)C1=CC=C(C=C1)N=CC(C#N)C2=NC(=CS2)C3=CC4=CC=CC=C4OC3=O,0.07600380902853901
CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(=O)O,CCCCN1C2=C(C=C(C=C2)CO)C3=CC=CC=C3C1=O,0.09363552712819743
CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(=O)O,CCN(CC)C(=O)C1=CC2=C(C=C1)C3=CC=CC=C3C2(C(F)(F)F)O,0.12713026327920146
CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(=O)O,C1COCCN1C(=S)C2=CC=C(O2)C3=CC=CC=C3Cl,0.05141313667922343
CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(=O)O,CC(C(=O)NC1=C(C=CC(=C1)[N+](=O)[O-])OC)OC(=O)C2=CC=CC=C2C(=O)C3=CC=C(C=C3)Cl,0.06910049182949708
CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(=O)O,CC(=O)C1=CN=C2C=CC(=CC2=C1NC3CCC(CC3)CN4CCC(C4)O)C5=CC(=C(C(=C5)Cl)O)OC,0.052071745334432026
CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(=O)O,C[C@@H](CN1CCC(CC1)N2C3=CC=CC=C3NC2=O)NC(=O)C4=CC(=C(C=C4)Cl)Cl,0.07639141338766646
CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(=O)O,COC(=O)C1=C(C=CC(=C1)N/C=C/2\C=CC=CC2=O)O,0.08871377485093174
CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(=O)O,CC(C)NC1=C2C(=CC(=N1)C3=CC=C(C=C3)N4CCC(CC4)N5CCCC5)N=CN(C2=O)C,0.0410385926201523
CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(=O)O,CN1C=C(N=C1)C2=NC(=NC=C2)NC3=CC(=C4C(=C3)C=C(N4)C(=O)N5CCC(CC5)OC)Cl,0.04922643617181763
CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(=O)O,CCC1=NC(=C(N=C1OC2=C(C=CC(=C2)NC(=O)C=C)F)NC3=CC=C(C=C3)N4CCN(CC4)C)C(=O)N,0.06089285012282886
CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(=O)O,C1=CC=C2C(=C1)N=C3N2C(=O)/C(=C\C4=CC=C(O4)C5=CC(=CC=C5)C(=O)O)/S3,0.075178270080841
CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(=O)O,C1=CC(=CC(=C1)Cl)NC(=O)C2=C(C=CC(=C2)S(=O)(=O)NCCC3=CC=C(C=C3)Cl)F,0.08606029525870947
CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(=O)O,CC(C(=O)NC1=CC=C(C=C1)NC(=O)C)OC(=O)/C(=C/C2=CC=C(C=C2)N(C)C)/C#N,0.07276107133617815
CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(=O)O,CC(C)OC(=O)C1=CC=CC2=C1C(=O)C3=CC=CC=C23,0.09002226347505624
CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(=O)O,C[C@H](C1=CC=CC=C1)NC(=O)NC2=NC=C3C(=C2)NN=C3NC(=O)C4CCCC4,0.056980054855707445
CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(=O)O,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O)O,0.04220545371053641
CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(=O)O,C1CN([C@@H](C2=C1C=CC=N2)C3=CC=C(C=C3)C(F)(F)F)C(=O)NC4=CC=C(C=C4)C#N,0.07026790022929334
CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(=O)O,C1=CC(=CC=C1C#N)N(CC2=CC(=C(C=C2)O)C(F)(F)F)N3C=NN=C3,0.058860122810305275
CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(=O)O,CC(C)([C@@H](CNC(=O)C1=CN=C(C=C1NC2=CC=C(C=C2)C3=NN=NN3C)N4C=CC5=C4N=CC(=C5)C#N)F)O,0.048236852852985436
CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(=O)O,C1CCN(C1)CCCC(=O)NC2=NNC3=NN=C(C=C32)C4=CC=CC=C4,0.08091457934902277
CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(=O)O,C[C@]12CCC3C(C1CCC2=O)CC=C4[C@@]3(CCC[C@@H]4OC)CO,0.06181487297042827
CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(=O)O,CC\1=NN(C(=O)/C1=C\NC2=CC(=C(C=C2)OC3=C4C=C(C(=CC4=NC=C3)OCCCN5CCCCC5)OC)F)C6=CC=CC=C6C(F)(F)F,0.04538387993566314
CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(=O)O,C1COCCN1C2=CC=C(S2)/C=C\3/C(=O)N(C(=S)S3)CC(=O)O,0.07396174324585077
CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(=O)O,CN1CCN(CC1)C(=O)/C(=C/C2=CC=C(C=C2)OC(F)F)/C#N,0.07451231477385706
CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(=O)O,C1CCN(C1)CCOC2=CC(=CC3=C2N=C(N=N3)NC4=CN=CC=C4)C5=C(C=CC(=C5)O)Cl,0.04346629952487476
CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(=O)O,CC1=CC=CC=C1[C@H](CC(=O)O)NC(=O)C2=NC(=C(C=C2)OC)C3=CC=CC=C3C(F)(F)F,0.07134649022350148
CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(=O)O,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O,0.0422054537076675
CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(=O)O,CC1=CC=C(C=C1)S(=O)(=O)N2C=CC(=N2)OC(=O)C3=CC=CS3,0.10610971831344038
CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(=O)O,CC1=C(C2=C(N1C)C=CC(=C2)NC3=NC=CC(=N3)N4C=C(C(=N4)C)CN5C[C@@H](C[C@H]5C(=O)O)O)Cl,0.0578543607061369
CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(=O)O,COC1=C(C=C2C(=C1)C=CN=C2C(=O)C3=CC(=C(C=C3Br)OC)OC)OC,0.061702564662364213
CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(=O)O,CN1CC[C@@H]([C@@H](C1)F)NC(=O)C2=CC(=C(C=C2Cl)NC3=NC=C(C(=N3)OC4=CC=CC5=C4C(=O)N(C5)C)Cl)OC,0.05425573441981772
CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(=O)O,CN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)Cl,0.05211719824705107
CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(=O)O,C1C[C@H](N(C1)CCCOC2=CC(=C3C(=C2)C(=NC=N3)NCC4=CC=C(C=C4)C(F)(F)F)C(=O)N)CO,0.059709543235234176
CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(=O)O,C[C@]1(CC[C@H](C1(C)C)NC2=C(C=NN3C2=CC(=C3)NS(=O)(=O)C4=CC=C(C=C4)OC)C(=O)N)O,0.06937908877229051
CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(=O)O,CC1=NN(C=C1CN2C[C@@H](CO2)O)C3=NC(=NC=C3)NC4=CC5=C(C=C4)N(C=C5C(=O)C6CC6)C(C)C,0.054892773364297556
CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(=O)O,CC1=NC2=C(N1)C=C(C=C2)N3C(=C(C=N3)C(=O)C4=CC5=C(N4)C=C(C=C5)Br)N,0.0565699789327812
CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(=O)O,C1CCN(C1)C2CCC(CC2)NC3=NC=C(C(=C3)C4=CN=C(C(=N4)NCC5CCOCC5)Cl)Cl,0.026064303102759513
CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(=O)O,C1=CC=C(C=C1)C2=CN(C(=S)N2)NC=C3C=CC(=O)C=C3,0.05862448059689234
CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(=O)O,C[C@@H]1CC2=CC=CC=C2CN1C(=O)C3=CC(=C(C=C3C4=CC(=C(N4C)C)C(=O)N(C5=CC=C(C=C5)O)C6=CN(N=C6)C)F)OC,0.04992560232002454
CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(=O)O,COCC1=CC(=C(C(=C1)OC)C2=CSC3=C(C(=NN23)OC)N(CCCF)CC4=CN=CC=C4)OC,0.05652022882843613
CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(=O)O,C1=CC(=CN=C1)/C(=C/CCCC(=O)O)/C2=CC=C(C=C2)CCNS(=O)(=O)C3=CC=C(C=C3)F,0.10832092776025763
CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(=O)O,CC1=CC(=CC2=C1C(=NC=N2)NC3=C(C=C(C=C3)F)OC(C)CN4C=CN=C4C)N=S(=O)(C)C,0.07392995056034224
CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(=O)O,C1CNC1CN2C=C(N=C2C3CCN(CC3)C4=C(C(=NC=N4)N)C#N)C5=CC(=C(C=C5)F)C(F)(F)F,0.03524377882515019
CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(=O)O,CC(=O)N(CC1=CC=CC=C1OC)C[C@@H](CC2=CNC3=CC=CC=C32)NC(=O)CN4CCN(CC4)C5CCCCC5,0.05798852707206627
CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(=O)O,CN1C=NC2=C1C(=O)N(C(=O)N2C)CCCN3C(=O)C4=C(N=CN4)N(C3=O)C,0.04387165364391508
CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(=O)O,C1=CC(=CC=C1CN2C3=CC(=C(C=C3C4=C(C2=O)C(=C(C=C4)O)O)O)O)[N+](=O)[O-],0.06532697997023482
CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(=O)O,CC1=CN=C(N=C1CCC2=CC=CC=C2C3(CC3)C(=O)N)NC4=CC=C(C=C4)C(C)N,0.054964341335340595
CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(=O)O,C1CCN(C1)C2=CC=C(C=C2)NCC3=C(C=CC=C3Cl)F,0.04950695223858831
CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(=O)O,CCOC(=O)C(CCCCCN)CSC(=O)C,0.08414815824176654
CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(=O)O,COC1=C(C=C(C2=CC=CC=C21)NS(=O)(=O)C3=CC=C(C=C3)Br)SCC(=O)OC,0.09466129484589576
CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(=O)O,C1CC[C@H]([C@@H](C1)N)NC2=NC3=C(C=NN3C(=N2)NC4CC4)/C=C\5/C(=O)NC(=O)N5,0.022150554210915534
CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(=O)O,C1=CC=C(C=C1)CS(=O)(=O)C(C2=NC3=C(S2)C=C(C=C3)C4=CC=C(C=C4)C(=O)O)C(=O)NCCS(=O)(=O)N,0.11591688422753535
CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(=O)O,COC1=CC=C(C=C1)C2=NNC3=C2C(=O)C4=C3C=CC=C4NC(=O)NNC(=O)NC5=CC=CC=C5,0.06336976714792614
CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(=O)O,C1CC1NC2=CC(=NC3=C(C=NN23)/C=C\4/C(=O)NC(=O)N4)NC(=O)C5=C(C(=CC=C5)Cl)F,0.04299586868857348
CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(=O)O,COC1=C(C=CC(=C1)C2=C(C(=CC=C2)Cl)OC)N3C4=C(C=CC3=O)C=C(C=C4)S(=O)(=O)NC5=NOC=C5,0.05426946730688609
CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(=O)O,C1CC[C@H]([C@H](C1)C2=CC(=C(C=C2)C#N)C(F)(F)F)O,0.06548693751565611
CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(=O)O,C1[C@H]2[C@@H]1OC(=N[C@]2(CF)C3=C(C=CC(=C3)NC4=NC=CC5=C4N=CC(=C5)C#N)F)N,0.026647527701794904
CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(=O)O,CCC(C(C)(C)O)SC1=NC(=NC=C1Br)NC2=CC=C(C=C2)S(=N)(=O)C,0.09984001098990132
CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(=O)O,CC(C)C1=C2C(N(C(=O)C2=NN1C3=CN=C(N=C3OC)OC)C4CC(CNC4=O)Cl)C5=CC=C(C=C5)C#N,0.03876728309935892
CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(=O)O,C1CN(CCC1C(=O)N)C2=NC=CN=C2C3CN(C3)C4=NC5=CC=CC=C5C=C4,0.061874822692571635
CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(=O)O,C1=CC=C(C(=C1)CNC2=NC=NC3=C2C=CC=C3C(=O)N)C(F)(F)F,0.06767305650592774
CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(=O)O,CN1C=C(C=C(C1=O)NC2=NC=NC=C2)C3=C(C(=CC=C3)N4CCN5C6=C(CCCC6)C=C5C4=O)CO,0.04580016415396218
COC1=CC(=C2C(=C1)C(=O)C=C(O2)C3=CC=C(C=C3)N)N,CC(=O)N[C@H]1CCC2=CC(=C(C(=C2C3=CC=C(C(=O)C=C13)OC)OC)OC)OC,0.09448586781497503
COC1=CC(=C2C(=C1)C(=O)C=C(O2)C3=CC=C(C=C3)N)N,C1CN(CC2=C1C3=CC=CC=C3N2CCCC4=CC=CC=C4)C(=O)CCCCC(=O)O,0.04104905295201584
COC1=CC(=C2C(=C1)C(=O)C=C(O2)C3=CC=C(C=C3)N)N,CC(C)(C)N1C=C2CC3(CCN(CC3)C(=O)C4=CC(=C5C(=C4)C=NN5)C(F)(F)F)NC(=O)C2=N1,0.04062442382820086
COC1=CC(=C2C(=C1)C(=O)C=C(O2)C3=CC=C(C=C3)N)N,C1CN(CCN1)C2=CN=C3C=C(C=CC3=N2)C(=O)NC4=C(C=CC(=C4)C5=CC=CS5)N,0.060157985851256646
COC1=CC(=C2C(=C1)C(=O)C=C(O2)C3=CC=C(C=C3)N)N,C[C@@H]1CN(CCN1C(=O)CN2C(=CC=N2)C3=CC=CC=C3)C4=C(N=C(S4)C(F)(F)F)C5=NC6=CC=CC=C6N5,0.036844172066228635
COC1=CC(=C2C(=C1)C(=O)C=C(O2)C3=CC=C(C=C3)N)N,CC(C)C1=NC(=NN1C2=CC=CC=C2)N,0.057373158051878884
COC1=CC(=C2C(=C1)C(=O)C=C(O2)C3=CC=C(C=C3)N)N,C[C@H](COC)N1C2=C(C(=O)N([C@H]2C3=CC=C(C=C3)Cl)C4=CN(C(=O)C(=C4)Cl)C)N=C1C5=CN=C(N=C5OC)N(C)C,0.06279469455391977
COC1=CC(=C2C(=C1)C(=O)C=C(O2)C3=CC=C(C=C3)N)N,CCCS(=O)(=O)NCCOC1=C(C=C2CCNC(C2=C1)C3(CCC3)C4=CC=C(C=C4)Cl)F,0.04643580696464009
COC1=CC(=C2C(=C1)C(=O)C=C(O2)C3=CC=C(C=C3)N)N,CC1=CC=CC2=C1N(CCC2)C(=O)CSC3=NC=C(C=C3)C(F)(F)F,0.041864946999847594
COC1=CC(=C2C(=C1)C(=O)C=C(O2)C3=CC=C(C=C3)N)N,CCOC(=O)CSC[C@@H]([C@H](CC1CCCCC1)NC(=O)[C@H](CC2=CN=CN2)NC(=O)[C@H](CC3=CC=CC=C3)NC(=O)OC(C)(C)C)O,0.044513198981488436
COC1=CC(=C2C(=C1)C(=O)C=C(O2)C3=CC=C(C=C3)N)N,CC1=C(C=C(C=C1)NC(=O)C2=CC(=CC=C2)C(F)(F)F)C3=CC4=CN=C(N=C4C=C3)NC5=CC=C(C=C5)OCCN,0.06094271446746538
COC1=CC(=C2C(=C1)C(=O)C=C(O2)C3=CC=C(C=C3)N)N,CC#CCNC1=CC=C(C=C1)S(=O)(=O)CC2(CCN(CC2)C(=O)OC(C)(C)C)C(=O)NO,0.044329779376177804
COC1=CC(=C2C(=C1)C(=O)C=C(O2)C3=CC=C(C=C3)N)N,C1CN(CC2=C1C(=NN2)C(F)(F)F)C(=O)C[C@@H](CC3=C(C=CC(=C3)F)F)N,0.05166614253594236
COC1=CC(=C2C(=C1)C(=O)C=C(O2)C3=CC=C(C=C3)N)N,C1COCCN1CCN2C(C(C(=O)C2=O)C(=O)C3=CC4=CC=CC=C4O3)C5=CC=C(C=C5)F,0.07701327187853754
COC1=CC(=C2C(=C1)C(=O)C=C(O2)C3=CC=C(C=C3)N)N,C1=CC(=CC=C1NC(P(=O)(O)O)P(=O)(O)O)O,0.04442957593843706
COC1=CC(=C2C(=C1)C(=O)C=C(O2)C3=CC=C(C=C3)N)N,CC(=O)N[C@@H](CCCN=C(N)N)C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC1=CC=C(C=C1)O)C(=O)N,0.04856972647362763
COC1=CC(=C2C(=C1)C(=O)C=C(O2)C3=CC=C(C=C3)N)N,C1=CSC=C1C2=CN=C3C=C(C(=CC3=C2)Cl)Cl,0.054632658110651613
COC1=CC(=C2C(=C1)C(=O)C=C(O2)C3=CC=C(C=C3)N)N,C1=CC=C(C=C1)C2=CC=C(C=C2)C(=O)CSC3=CC=CC=[N+]3[O-],0.07045570805949869
COC1=CC(=C2C(=C1)C(=O)C=C(O2)C3=CC=C(C=C3)N)N,CC1=CC(=NC(=C1)NC2=NC=CC(=C2)C(F)(F)F)C3=CN=C(C=C3)NC4CCN(CC4)C(=O)C5=CC6=C(CNC6=O)C=C5,0.05717953371201951
COC1=CC(=C2C(=C1)C(=O)C=C(O2)C3=CC=C(C=C3)N)N,CC(=O)C1=CC=C(C=C1)NC2=C3CCCCC3=NC4=CC=CC=C42,0.04981085234502751
COC1=CC(=C2C(=C1)C(=O)C=C(O2)C3=CC=C(C=C3)N)N,C1C=CC2C1C(NC3=C(C=CC(=C23)[N+](=O)[O-])C(=O)O)C(=O)O,0.05103872027565429
COC1=CC(=C2C(=C1)C(=O)C=C(O2)C3=CC=C(C=C3)N)N,C1CN(C1)CCN2C=C(N=C2C3CCN(CC3)C4=C(C(=NC=N4)N)Cl)C5=CC(=NC=C5)C(F)(F)F,0.04522103630530018
COC1=CC(=C2C(=C1)C(=O)C=C(O2)C3=CC=C(C=C3)N)N,CC1=CC=CC=C1NC(=O)NC2=CC=C(C=C2)CC(=O)N(CCCCOC)CC(=O)N[C@@H](CC(=O)O)C3=CC(=C(C=C3)OC)OC,0.04730542881402439
COC1=CC(=C2C(=C1)C(=O)C=C(O2)C3=CC=C(C=C3)N)N,CC1=C(C=CC(=C1)C2=CC=CN(C2=O)C(CN3CCC(C3)O)C4=CC=CC=C4)F,0.05901848575429927
COC1=CC(=C2C(=C1)C(=O)C=C(O2)C3=CC=C(C=C3)N)N,CN1/C(=C\2/C=NC3=CC=CC=C32)/NN=C1SCC4=CC=C(O4)C(=O)OC,0.0744159024031086
COC1=CC(=C2C(=C1)C(=O)C=C(O2)C3=CC=C(C=C3)N)N,C1=CC(=CC(=C1)Cl)C2=CC=C(C=C2)C[C@H](CC(=O)O)NC(=O)C3=CC(=O)NO3,0.06255041841592297
COC1=CC(=C2C(=C1)C(=O)C=C(O2)C3=CC=C(C=C3)N)N,C1CCN(C(C1)C2=CC(=NO2)C(=O)NC3=CC=CC(=C3)C#N)S(=O)(=O)C4=CC=CC=C4,0.03688048543281156
COC1=CC(=C2C(=C1)C(=O)C=C(O2)C3=CC=C(C=C3)N)N,CN(CCNC1=NC=C2C(=C1)C(=NC=N2)NC3=CC(=CC=C3)Br)CCO,0.059221831800889684
COC1=CC(=C2C(=C1)C(=O)C=C(O2)C3=CC=C(C=C3)N)N,CC(C)(C)C1=CC=C(C=C1)OC2=NC=C(C=C2)N,0.0975958152706309
COC1=CC(=C2C(=C1)C(=O)C=C(O2)C3=CC=C(C=C3)N)N,C[C@@H](C(F)(F)F)OC1=CC(=C(C=C1)S(=O)(=O)[C@@H]2C[C@H](N(C2)C(=O)C3(CCN3)C4=NC=C(C=C4F)Br)C(=O)NC5(CC5)C#N)Cl,0.04130176704769588
COC1=CC(=C2C(=C1)C(=O)C=C(O2)C3=CC=C(C=C3)N)N,COC1=C(C(=CC=C1)OC)C2=NN3C(=NN=C3SC2)C4=CC(=CC=C4)OC,0.08228848322555028
COC1=CC(=C2C(=C1)C(=O)C=C(O2)C3=CC=C(C=C3)N)N,CC1=C(N2C=CC=C(C2=N1)OCC3=C(C=CC(=C3Cl)N(C)C(=O)CNC(=O)CCCC4=CC=CC=C4)Cl)Br,0.03613281377640103
COC1=CC(=C2C(=C1)C(=O)C=C(O2)C3=CC=C(C=C3)N)N,CC(C)(C)S(=O)N1CC2=CC(=NC(=C2[C@H]1CCO)C3=CC=CC(=C3)C4=CC(=CC=C4)F)C(=O)NCC(F)(F)F,0.04431930542775918
COC1=CC(=C2C(=C1)C(=O)C=C(O2)C3=CC=C(C=C3)N)N,CC(=O)N1CCC2=C(C1)N=C(C(=N2)N3CCN(CC3)CC4=C(C=C(C=C4)F)F)NC5CC(C5)F,0.03447100155212885
COC1=CC(=C2C(=C1)C(=O)C=C(O2)C3=CC=C(C=C3)N)N,CSC1=C2C(=NC=NC2=O)N(N1)C3=C(C=C(C=C3Cl)Cl)Cl,0.04998790256384009
COC1=CC(=C2C(=C1)C(=O)C=C(O2)C3=CC=C(C=C3)N)N,CN1C=C(N=C1C2CCN(CC2)C3=C(C(=NC=N3)N)C4=CC5=C(C=C4)C=CN5)C6=CC(=C(C=C6)F)C(F)(F)F,0.0557244813590651
COC1=CC(=C2C(=C1)C(=O)C=C(O2)C3=CC=C(C=C3)N)N,COC1=C(C=C(C=C1)NCC2=CC=C(C=C2)C(=O)NC3=C(C=CC(=C3)C4=CC=CS4)O)OC,0.07067614934608103
COC1=CC(=C2C(=C1)C(=O)C=C(O2)C3=CC=C(C=C3)N)N,C1=CC=C(C=C1)C(=O)NC2=CC(=O)C3=CC=CC=C3C2=O,0.05701962443353127
COC1=CC(=C2C(=C1)C(=O)C=C(O2)C3=CC=C(C=C3)N)N,CC1=C(C2=CC(=C(C=C2C=N1)OC)OC)CC3=NC4=C(C=CC=C4O)C=C3,0.06759771393330875
COC1=CC(=C2C(=C1)C(=O)C=C(O2)C3=CC=C(C=C3)N)N,C1CC(=O)NC2=NC=CC(=C21)OC3=CC4=C(C=C3)OC5C4C5C6=NC7=C(N6)C=C(C=C7)C#N,0.05639231323742574
COC1=CC(=C2C(=C1)C(=O)C=C(O2)C3=CC=C(C=C3)N)N,CC[C@@H](C)NC1=CC(=NC=C1C(=O)NC[C@H](C(C)(C)O)F)N2C3=C(C=C(C=N3)C#N)C=N2,0.03464412307874393
COC1=CC(=C2C(=C1)C(=O)C=C(O2)C3=CC=C(C=C3)N)N,CN1C=NC2=CC(=NC(=C2C1=O)OC[C@H]3CCNC3)C4=CC=C(C=C4)N5CCOCC5,0.07413268233011341
COC1=CC(=C2C(=C1)C(=O)C=C(O2)C3=CC=C(C=C3)N)N,C1=CC2=C3C(=C1)C(=O)C(=O)C3=CC=C2,0.05530222444227634
COC1=CC(=C2C(=C1)C(=O)C=C(O2)C3=CC=C(C=C3)N)N,C1=CC2=C3C(=C1)N(S(=O)(=O)C3=CC=C2)CC4=CC=C(C=C4)C(=O)NN=CC5=CC=C(C=C5)C(=O)O,0.032544418767536845
COC1=CC(=C2C(=C1)C(=O)C=C(O2)C3=CC=C(C=C3)N)N,CC(C)CN(CC1=CC=C(C=C1)NC2(CCN(CC2)S(=O)(=O)C)C)S(=O)(=O)CC3=CC=CC=C3,0.0323229025222068
COC1=CC(=C2C(=C1)C(=O)C=C(O2)C3=CC=C(C=C3)N)N,CC(C)(C)OC(=O)N1CCC(C1)N2C=C(C3=C2N=CN=C3N)C4=CC(=CC=C4)O,0.062468291894328454
COC1=CC(=C2C(=C1)C(=O)C=C(O2)C3=CC=C(C=C3)N)N,COC1=CC=CC(=C1)C2=CN(N=N2)C3=CC(=C(C=C3)C[C@@H](C#N)NC(=O)[C@@H]4[C@H]5CC[C@H](C5)N4)F,0.06277290383786484
COC1=CC(=C2C(=C1)C(=O)C=C(O2)C3=CC=C(C=C3)N)N,C[C@H]([C@@H]1CC(=O)NC1)OC2=C3C=CC=NC3=CC(=N2)C4=CC(=C(C=C4)OC(F)(F)F)OC,0.07770981970154715
COC1=CC(=C2C(=C1)C(=O)C=C(O2)C3=CC=C(C=C3)N)N,CC1(C2=C(C=CC(=C2)S(=O)(=O)NC3CCCCC3)NC1=O)CC4=CC(=C(C=C4)Cl)Cl,0.06517222738964655
COC1=CC(=C2C(=C1)C(=O)C=C(O2)C3=CC=C(C=C3)N)N,CC1(C(=C(C(=O)O1)OC2=NC=NC3=CC=CC=C32)C4=CC=C(C=C4)S(=O)(=O)C)C,0.0792007103963696
COC1=CC(=C2C(=C1)C(=O)C=C(O2)C3=CC=C(C=C3)N)N,CC1=NOC(=C1Cl)NS(=O)(=O)C2=C(SC=C2)C(=O)NC3=CC4=C(C=C3C(=O)C)OCO4,0.047857885174363374
COC1=CC(=C2C(=C1)C(=O)C=C(O2)C3=CC=C(C=C3)N)N,C1CN(C1)CCN2C=C(N=C2C3CCN(CC3)C4=C(C(=NC=N4)N)C(=O)N)C5=CC=C(C=C5)OC(F)F,0.06126780781220607
COC1=CC(=C2C(=C1)C(=O)C=C(O2)C3=CC=C(C=C3)N)N,CC1(CCOCC1)CNC2=CC=CC(=N2)C3=CC(=NC=C3Cl)NC4CCC(CC4)N,0.04358127434699555
